# Output table from Spectronaut filtered for the comparison of Geriatric (26m) vs. Young (y) mouse crypts. Related to Figure 2 and S2.,,,,,,,,,,
,,,,,,,,,,
Comparison (group1/group2),Group,Genes,ProteinDescriptions,ProteinNames,# Unique Peptides,AVG Log Ratio,Absolute AVG Log Ratio,% Change,Ratio,Qvalue
26m / y,Q8BKE6,Cyp20a1,Cytochrome P450 20A1,CP20A_MOUSE,13,-0.326390803,0.326390803,25.38726284,1.253872628,0.093043228
26m / y,Q99P72,Rtn4,Reticulon-4,RTN4_MOUSE,7,-0.636613131,0.636613131,55.46751181,1.554675118,0.093044913
26m / y,P97801,Smn1,Survival motor neuron protein,SMN_MOUSE,2,-0.644215345,0.644215345,56.28890292,1.562889029,0.093127322
26m / y,P46938,Yap1,Transcriptional coactivator YAP1,YAP1_MOUSE,5,-0.828066707,0.828066707,77.53047584,1.775304758,0.093256543
26m / y,Q921N7,Tmem70,"Transmembrane protein 70, mitochondrial",TMM70_MOUSE,4,-0.176980123,0.176980123,13.05149911,1.130514991,0.093358128
26m / y,P55258,Rab8a,Ras-related protein Rab-8A,RAB8A_MOUSE,16,-0.189010441,0.189010441,13.99815231,1.139981523,0.093735869
26m / y,P23506,Pcmt1,Protein-L-isoaspartate(D-aspartate) O-methyltransferase,PIMT_MOUSE,11,-0.136562124,0.136562124,9.928245261,1.099282453,0.094037081
26m / y,P34914,Ephx2,Bifunctional epoxide hydrolase 2,HYES_MOUSE,39,-0.162877247,0.162877247,11.95176292,1.119517629,0.09423581
26m / y,Q99LI2,Clcc1,Chloride channel CLIC-like protein 1,CLCC1_MOUSE,11,-0.123582833,0.123582833,8.943704672,1.089437047,0.09425713
26m / y,Q8C0E2,Vps26b,Vacuolar protein sorting-associated protein 26B,VP26B_MOUSE,9,-0.146824792,0.146824792,10.7130121,1.107130121,0.094264291
26m / y,Q99KX1,Mlf2,Myeloid leukemia factor 2,MLF2_MOUSE,5,-0.196305588,0.196305588,14.57605643,1.145760564,0.094373391
26m / y,Q9DAW9,Cnn3,Calponin-3,CNN3_MOUSE,14,-0.28413856,0.28413856,21.76829626,1.217682963,0.094373391
26m / y,Q10470,Mgat3,"Beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase",MGAT3_MOUSE,8,0.438970238,0.438970238,-26.23390541,0.737660946,0.094430838
26m / y,Q8C6B9,Rps19bp1,Active regulator of SIRT1,AROS_MOUSE,7,-0.661950409,0.661950409,58.22202149,1.582220215,0.09445241
26m / y,Q9QYG0,Ndrg2,Protein NDRG2,NDRG2_MOUSE,3,-0.800799131,0.800799131,74.20658169,1.742065817,0.094815482
26m / y,G5E870,Trip12,E3 ubiquitin-protein ligase TRIP12,TRIPC_MOUSE,28,-0.175296932,0.175296932,12.91967898,1.12919679,0.094822804
26m / y,Q9Z280,Pld1,Phospholipase D1,PLD1_MOUSE,25,0.161991954,0.161991954,-10.62098528,0.893790147,0.094822804
26m / y,P14152,Mdh1,"Malate dehydrogenase, cytoplasmic",MDHC_MOUSE,17,0.169692039,0.169692039,-11.09675645,0.889032436,0.095314023
26m / y,Q922H9,Znf330,Zinc finger protein 330,ZN330_MOUSE,5,-0.744031787,0.744031787,67.48498766,1.674849877,0.095371435
26m / y,Q62165,Dag1,Dystroglycan,DAG1_MOUSE,11,-0.424413055,0.424413055,34.20264028,1.342026403,0.095938849
26m / y,Q9CQ56,Use1,Vesicle transport protein USE1,USE1_MOUSE,10,0.120849468,0.120849468,-8.035400211,0.919645998,0.095958976
26m / y,Q9Z210,Pex11b,Peroxisomal membrane protein 11B,PX11B_MOUSE,6,0.452178508,0.452178508,-26.90617221,0.730938278,0.095971721
26m / y,Q7TPD0,Ints3,Integrator complex subunit 3,INT3_MOUSE,11,0.240232378,0.240232378,-15.33910639,0.846608936,0.095974178
26m / y,P18608,Hmgn1,Non-histone chromosomal protein HMG-14,HMGN1_MOUSE,2,-1.767760515,1.767760515,240.5249519,3.405249519,0.096008096
26m / y,Q8C156,Ncaph,Condensin complex subunit 2,CND2_MOUSE,16,-0.326997161,0.326997161,25.4399736,1.254399736,0.096061837
26m / y,Q9D1K2,Atp6v1f,V-type proton ATPase subunit F,VATF_MOUSE,4,0.187258035,0.187258035,-12.17266304,0.87827337,0.096077294
26m / y,Q6EDY6,Lrrc16a,Leucine-rich repeat-containing protein 16A,LR16A_MOUSE,23,0.17689088,0.17689088,-11.53926588,0.884607341,0.09619338
26m / y,Q8BZM1,Glmn,Glomulin,GLMN_MOUSE,2,-0.279456079,0.279456079,21.37371982,1.213737198,0.096347027
26m / y,Q9CWY8,Rnaseh2a,Ribonuclease H2 subunit A,RNH2A_MOUSE,10,-0.228543431,0.228543431,17.16514327,1.171651433,0.096347027
26m / y,Q91YE6,Ipo9,Importin-9,IPO9_MOUSE,12,-0.195931539,0.195931539,14.54635403,1.14546354,0.09638298
26m / y,Q91VL8,Terf2ip,Telomeric repeat-binding factor 2-interacting protein 1,TE2IP_MOUSE,6,-1.038645506,1.038645506,105.4298042,2.054298042,0.096392165
26m / y,Q9QYI3,Dnajc7,DnaJ homolog subfamily C member 7,DNJC7_MOUSE,31,-0.138632357,0.138632357,10.08610292,1.100861029,0.096392165
26m / y,A2AQ25,Skt,Sickle tail protein,SKT_MOUSE,52,-0.074821226,0.074821226,5.323051524,1.053230515,0.096446479
26m / y,Q6P073,Ube2j2,Ubiquitin-conjugating enzyme E2 J2,UB2J2_MOUSE,2,-0.368020922,0.368020922,29.05812063,1.290581206,0.096446479
26m / y,P62814,Atp6v1b2,"V-type proton ATPase subunit B, brain isoform",VATB2_MOUSE,25,0.139586657,0.139586657,-9.222079654,0.907779203,0.096517911
26m / y,Q9JKN1,Slc30a7,Zinc transporter 7,ZNT7_MOUSE,4,-0.461528569,0.461528569,37.70000095,1.37700001,0.096517911
26m / y,Q99J83,Atg5,Autophagy protein 5,ATG5_MOUSE,4,0.264101207,0.264101207,-16.72826476,0.832717352,0.09671212
26m / y,Q9CY27,Tecr,Very-long-chain enoyl-CoA reductase,TECR_MOUSE,12,0.240086079,0.240086079,-15.33052073,0.846694793,0.09671212
26m / y,Q8VCX5,Micu1,"Calcium uptake protein 1, mitochondrial",MICU1_MOUSE,19,0.199609712,0.199609712,-12.92138972,0.870786103,0.096742685
26m / y,Q9DCS9,Ndufb10,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10,NDUBA_MOUSE,20,0.166232392,0.166232392,-10.88330666,0.891166933,0.096781526
26m / y,P49718,Mcm5,DNA replication licensing factor MCM5,MCM5_MOUSE,33,-0.19546701,0.19546701,14.50947755,1.145094776,0.096835677
26m / y,Q3U0V1,Khsrp,Far upstream element-binding protein 2,FUBP2_MOUSE,45,0.133138433,0.133138433,-8.815433438,0.911845666,0.09692921
26m / y,Q80US4,Actr5,Actin-related protein 5,ARP5_MOUSE,7,0.246417984,0.246417984,-15.70131592,0.842986841,0.097214449
26m / y,P45952,Acadm,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",ACADM_MOUSE,27,0.142887563,0.142887563,-9.429543299,0.905704567,0.097294661
26m / y,P61089,Ube2n,Ubiquitin-conjugating enzyme E2 N,UBE2N_MOUSE,12,0.295376837,0.295376837,-18.51405397,0.81485946,0.097356592
26m / y,Q63739,Ptp4a1,Protein tyrosine phosphatase type IVA 1,TP4A1_MOUSE,5,0.223151773,0.223151773,-14.3308175,0.856691825,0.097396877
26m / y,P62715,Ppp2cb,Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform,PP2AB_MOUSE,2,-1.180799246,1.180799246,126.7023342,2.267023342,0.097423281
26m / y,P21447,Abcb1a,Multidrug resistance protein 1A,MDR1A_MOUSE,58,0.205398336,0.205398336,-13.2700812,0.867299188,0.09749673
26m / y,P17563,Selenbp1,Selenium-binding protein 1,SBP1_MOUSE,28,0.105547473,0.105547473,-7.054783213,0.929452168,0.097524568
26m / y,Q6A0A2,Larp4b,La-related protein 4B,LAR4B_MOUSE,13,-0.149170712,0.149170712,10.89318538,1.108931854,0.097524568
26m / y,P05202,Got2,"Aspartate aminotransferase, mitochondrial",AATM_MOUSE,28,-0.125873864,0.125873864,9.116847091,1.091168471,0.097543697
26m / y,Q8R0G7,Spns1,Protein spinster homolog 1,SPNS1_MOUSE,2,-0.363256454,0.363256454,28.63261213,1.286326121,0.097543697
26m / y,Q9CXF4,Tbc1d15,TBC1 domain family member 15,TBC15_MOUSE,16,0.24119468,0.24119468,-15.39555781,0.846044422,0.09766002
26m / y,Q9QXE7,Tbl1x,F-box-like/WD repeat-containing protein TBL1X,TBL1X_MOUSE,9,-0.201372489,0.201372489,14.97916743,1.149791674,0.097736606
26m / y,Q9D1B9,Mrpl28,"39S ribosomal protein L28, mitochondrial",RM28_MOUSE,15,0.146866769,0.146866769,-9.679008319,0.903209917,0.097836306
26m / y,Q9WUR2,Eci2,"Enoyl-CoA delta isomerase 2, mitochondrial",ECI2_MOUSE,15,0.236727223,0.236727223,-15.13316517,0.848668348,0.097984886
26m / y,Q9D8X0,Manbal,Protein MANBAL,MANBL_MOUSE,1,-0.382626981,0.382626981,30.37136069,1.303713607,0.098195943
26m / y,Q3V1L4,Nt5c2,Cytosolic purine 5'-nucleotidase,5NTC_MOUSE,4,0.376228482,0.376228482,-22.95509183,0.770449082,0.098251695
26m / y,O35857,Timm44,Mitochondrial import inner membrane translocase subunit TIM44,TIM44_MOUSE,31,0.12598522,0.12598522,-8.362196739,0.916378033,0.098318349
26m / y,Q8R5J9,Arl6ip5,PRA1 family protein 3,PRAF3_MOUSE,6,-0.183404371,0.183404371,13.55603423,1.135560342,0.098335271
26m / y,O88554,Parp2,Poly [ADP-ribose] polymerase 2,PARP2_MOUSE,10,0.462305903,0.462305903,-27.41747775,0.725825222,0.098435473
26m / y,P60229,Eif3e,Eukaryotic translation initiation factor 3 subunit E,EIF3E_MOUSE,18,0.228077441,0.228077441,-14.62281159,0.853771884,0.098908993
26m / y,Q7TPV4,Mybbp1a,Myb-binding protein 1A,MBB1A_MOUSE,54,-0.129873157,0.129873157,9.41974939,1.094197494,0.098908993
26m / y,Q9CWK3,Cd2bp2,CD2 antigen cytoplasmic tail-binding protein 2,CD2B2_MOUSE,4,0.342826307,0.342826307,-21.15049008,0.788495099,0.098908993
26m / y,P70349,Hint1,Histidine triad nucleotide-binding protein 1,HINT1_MOUSE,11,0.114362769,0.114362769,-7.620974584,0.923790254,0.099010812
26m / y,O35382,Exoc4,Exocyst complex component 4,EXOC4_MOUSE,16,0.35667631,0.35667631,-21.90383069,0.780961693,0.099145401
26m / y,O88665,Brd7,Bromodomain-containing protein 7,BRD7_MOUSE,8,-0.416296422,0.416296422,33.44973332,1.334497333,0.099145401
26m / y,P12265,Gusb,Beta-glucuronidase,BGLR_MOUSE,17,0.178534776,0.178534776,-11.64000611,0.883599939,0.099173746
26m / y,Q8BX80,Engase,Cytosolic endo-beta-N-acetylglucosaminidase,ENASE_MOUSE,17,0.206298977,0.206298977,-13.32420778,0.866757922,0.099355374
26m / y,Q80W47,Wipi2,WD repeat domain phosphoinositide-interacting protein 2,WIPI2_MOUSE,2,-0.405582339,0.405582339,32.46234819,1.324623482,0.099534139
26m / y,Q9JLJ2,Aldh9a1,4-trimethylaminobutyraldehyde dehydrogenase,AL9A1_MOUSE,41,-0.097960241,0.097960241,7.025920302,1.070259203,0.099544843
26m / y,Q14B71,Cdca2,Cell division cycle-associated protein 2,CDCA2_MOUSE,5,0.520393312,0.520393312,-30.28182606,0.697181739,0.099614083
26m / y,Q7TSQ8,Pdpr,"Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial",PDPR_MOUSE,4,0.234328896,0.234328896,-14.99196576,0.850080342,0.099615172
26m / y,Q8R3K3,Ptcd2,"Pentatricopeptide repeat-containing protein 2, mitochondrial",PTCD2_MOUSE,8,-0.217380434,0.217380434,16.26206466,1.162620647,0.099636896
26m / y,Q9QUH0,Glrx,Glutaredoxin-1,GLRX1_MOUSE,9,0.158574358,0.158574358,-10.40900461,0.895909954,0.099636896
26m / y,Q9CZ69,Cmtm6,CKLF-like MARVEL transmembrane domain-containing protein 6,CKLF6_MOUSE,2,-0.611674607,0.611674607,52.80318414,1.528031841,0.099759095
26m / y,P61222,Abce1,ATP-binding cassette sub-family E member 1,ABCE1_MOUSE,32,-0.11596822,0.11596822,8.370209451,1.083702095,0.099816703
26m / y,Q9JKX6,Nudt5,ADP-sugar pyrophosphatase,NUDT5_MOUSE,11,-0.303481191,0.303481191,23.41187248,1.234118725,0.100097607
26m / y,P62880,Gnb2,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2,GBB2_MOUSE,17,0.218560919,0.218560919,-14.05777217,0.859422278,0.100179119
26m / y,Q80V26,Impad1,Inositol monophosphatase 3,IMPA3_MOUSE,10,-0.258382052,0.258382052,19.61365138,1.196136514,0.100179119
26m / y,A2ALW5,Dnajc25,DnaJ homolog subfamily C member 25,DJC25_MOUSE,6,-0.481399417,0.481399417,39.60972267,1.396097227,0.100224534
26m / y,Q61387,Cox7a2l,"Cytochrome c oxidase subunit 7A-related protein, mitochondrial",COX7R_MOUSE,5,-0.215761766,0.215761766,16.13169463,1.161316946,0.100224534
26m / y,Q921F2,Tardbp,TAR DNA-binding protein 43,TADBP_MOUSE,21,-0.182807565,0.182807565,13.50906869,1.135090687,0.100224534
26m / y,P27048;P63163,Snrpb;Snrpn,Small nuclear ribonucleoprotein-associated protein B;Small nuclear ribonucleoprotein-associated protein N,RSMB_MOUSE;RSMN_MOUSE,7,0.192893237,0.192893237,-12.51504964,0.874849504,0.100288878
26m / y,Q9CX56,Psmd8,26S proteasome non-ATPase regulatory subunit 8,PSMD8_MOUSE,11,0.128943712,0.128943712,-8.549923085,0.914500769,0.100486147
26m / y,P26150,Hsd3b3,3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 3,3BHS3_MOUSE,9,0.478854865,0.478854865,-28.24530511,0.717546949,0.100760061
26m / y,Q62422,Ostf1,Osteoclast-stimulating factor 1,OSTF1_MOUSE,9,0.130691409,0.130691409,-8.660639699,0.913393603,0.100877587
26m / y,Q4VBD2,Tapt1,Transmembrane anterior posterior transformation protein 1,TAPT1_MOUSE,5,-0.266942441,0.266942441,20.32550193,1.203255019,0.100948196
26m / y,P13864,Dnmt1,DNA (cytosine-5)-methyltransferase 1,DNMT1_MOUSE,68,-0.110900916,0.110900916,7.990238993,1.07990239,0.100996997
26m / y,Q61414,Krt15,"Keratin, type I cytoskeletal 15",K1C15_MOUSE,3,-0.876185596,0.876185596,83.551588,1.83551588,0.101094581
26m / y,Q6ZQL4,Wdr43,WD repeat-containing protein 43,WDR43_MOUSE,20,-0.194866031,0.194866031,14.46178665,1.144617867,0.101177992
26m / y,Q9JK23,Psmg1,Proteasome assembly chaperone 1,PSMG1_MOUSE,10,-0.337013483,0.337013483,26.31390668,1.263139067,0.101244803
26m / y,Q8BGH2,Samm50,Sorting and assembly machinery component 50 homolog,SAM50_MOUSE,24,0.114378624,0.114378624,-7.6219898,0.923780102,0.101259845
26m / y,Q3UI43,Babam1,BRISC and BRCA1-A complex member 1,BABA1_MOUSE,10,-0.452143252,0.452143252,36.80711393,1.368071139,0.101312668
26m / y,P12382,Pfkl,"ATP-dependent 6-phosphofructokinase, liver type",PFKAL_MOUSE,19,0.108457141,0.108457141,-7.242048826,0.927579512,0.101346663
26m / y,P01942,Hba,Hemoglobin subunit alpha,HBA_MOUSE,7,-0.556466103,0.556466103,47.06623979,1.470662398,0.101454152
26m / y,P15208,Insr,Insulin receptor,INSR_MOUSE,16,0.234235793,0.234235793,-14.9864797,0.850135203,0.101457633
26m / y,Q9WV92,Epb41l3,Band 4.1-like protein 3,E41L3_MOUSE,61,0.118398748,0.118398748,-7.879046328,0.921209537,0.101495538
26m / y,Q8BXZ1,Tmx3,Protein disulfide-isomerase TMX3,TMX3_MOUSE,8,-0.500552416,0.500552416,41.47551762,1.414755176,0.101565804
26m / y,P20444,Prkca,Protein kinase C alpha type,KPCA_MOUSE,17,-0.356246382,0.356246382,28.00910078,1.280091008,0.101709722
26m / y,Q8VDP3,Mical1,Protein-methionine sulfoxide oxidase MICAL1,MICA1_MOUSE,24,0.252462655,0.252462655,-16.05377559,0.839462244,0.101726872
26m / y,O89079,Cope,Coatomer subunit epsilon,COPE_MOUSE,16,0.082721457,0.082721457,-5.572528603,0.944274714,0.10174119
26m / y,Q8C1Z7,Bbs4,Bardet-Biedl syndrome 4 protein homolog,BBS4_MOUSE,1,-0.720801711,0.720801711,64.80976342,1.648097634,0.102031413
26m / y,Q8VDD9,Phip,PH-interacting protein,PHIP_MOUSE,9,-0.241971523,0.241971523,18.26076565,1.182607656,0.102031413
26m / y,Q9CQF9,Pcyox1,Prenylcysteine oxidase,PCYOX_MOUSE,17,-0.177273065,0.177273065,13.07445676,1.130744568,0.102031413
26m / y,O35609,Scamp3,Secretory carrier-associated membrane protein 3,SCAM3_MOUSE,6,-0.195112884,0.195112884,14.48137333,1.144813733,0.10236756
26m / y,P39053,Dnm1,Dynamin-1,DYN1_MOUSE,14,0.326927572,0.326927572,-20.27675011,0.797232499,0.102579996
26m / y,P62137,Ppp1ca,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit,PP1A_MOUSE,7,-0.396535158,0.396535158,31.63427231,1.316342723,0.10267643
26m / y,Q8VEH8,Erlec1,Endoplasmic reticulum lectin 1,ERLEC_MOUSE,13,0.173486471,0.173486471,-11.33027361,0.886697264,0.102772762
26m / y,P70695,Fbp2,"Fructose-1,6-bisphosphatase isozyme 2",F16P2_MOUSE,16,0.154440597,0.154440597,-10.15193098,0.89848069,0.102838405
26m / y,P11438,Lamp1,Lysosome-associated membrane glycoprotein 1,LAMP1_MOUSE,5,-0.340891659,0.340891659,26.6539138,1.266539138,0.102884763
26m / y,Q6URW6,Myh14,Myosin-14,MYH14_MOUSE,186,0.06074727,0.06074727,-4.123261992,0.95876738,0.10299471
26m / y,P48024,Eif1,Eukaryotic translation initiation factor 1,EIF1_MOUSE,4,-0.386391222,0.386391222,30.71196637,1.307119664,0.103241798
26m / y,P51150,Rab7a,Ras-related protein Rab-7a,RAB7A_MOUSE,21,-0.119753912,0.119753912,8.654950838,1.086549508,0.103256388
26m / y,Q9QZS3,Numb,Protein numb homolog,NUMB_MOUSE,19,-0.182351604,0.182351604,13.47320006,1.134732001,0.103371513
26m / y,Q9CPQ8,Atp5l,"ATP synthase subunit g, mitochondrial",ATP5L_MOUSE,9,0.468223095,0.468223095,-27.71456419,0.722854358,0.103572687
26m / y,Q9QXG4,Acss2,"Acetyl-coenzyme A synthetase, cytoplasmic",ACSA_MOUSE,16,-0.135114163,0.135114163,9.817971137,1.098179711,0.103617183
26m / y,Q8BTE0,Sdhaf4,"Succinate dehydrogenase assembly factor 4, mitochondrial",SDHF4_MOUSE,1,-0.490997165,0.490997165,40.54159389,1.405415939,0.103799981
26m / y,Q9CZJ1,Utp11l,Probable U3 small nucleolar RNA-associated protein 11,UTP11_MOUSE,9,-0.21820201,0.21820201,16.3282916,1.163282916,0.103799981
26m / y,Q9D5T0,Atad1,ATPase family AAA domain-containing protein 1,ATAD1_MOUSE,18,-0.096134268,0.096134268,6.890546674,1.068905467,0.103799981
26m / y,Q9DC23,Dnajc10,DnaJ homolog subfamily C member 10,DJC10_MOUSE,17,0.16839835,0.16839835,-11.01699965,0.889830003,0.103835238
26m / y,P03893,Mtnd2,NADH-ubiquinone oxidoreductase chain 2,NU2M_MOUSE,2,-0.802632213,0.802632213,74.4280684,1.744280684,0.103893934
26m / y,Q9DBJ3,Baiap2l1,Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1,BI2L1_MOUSE,36,0.097495556,0.097495556,-6.534590468,0.934654095,0.103909624
26m / y,Q4KML4,Abracl,Costars family protein ABRACL,ABRAL_MOUSE,4,0.218007162,0.218007162,-14.0247782,0.859752218,0.103984697
26m / y,Q8R0Y8,Slc25a42,Mitochondrial coenzyme A transporter SLC25A42,S2542_MOUSE,3,1.129856586,1.129856586,-54.30388521,0.456961148,0.104107641
26m / y,Q9R0X4,Acot9,"Acyl-coenzyme A thioesterase 9, mitochondrial",ACOT9_MOUSE,14,-0.276073068,0.276073068,21.08944107,1.210894411,0.104268545
26m / y,Q61097,Ksr1,Kinase suppressor of Ras 1,KSR1_MOUSE,4,0.197362781,0.197362781,-12.78566313,0.872143369,0.104321881
26m / y,Q8BGX0,Trim23,E3 ubiquitin-protein ligase TRIM23,TRI23_MOUSE,1,1.3043226,1.3043226,-59.50888153,0.404911185,0.10436725
26m / y,Q9D7W5,Med8,Mediator of RNA polymerase II transcription subunit 8,MED8_MOUSE,2,-0.357325524,0.357325524,28.10488796,1.28104888,0.10436725
26m / y,O35638,Stag2,Cohesin subunit SA-2,STAG2_MOUSE,19,-0.266308814,0.266308814,20.27266695,1.20272667,0.104416422
26m / y,Q61749,Eif2b4,Translation initiation factor eIF-2B subunit delta,EI2BD_MOUSE,9,0.210754305,0.210754305,-13.59146691,0.864085331,0.104416422
26m / y,Q8BH58,Tiprl,TIP41-like protein,TIPRL_MOUSE,9,-0.191540927,0.191540927,14.1982804,1.141982804,0.104416422
26m / y,P43247,Msh2,DNA mismatch repair protein Msh2,MSH2_MOUSE,31,-0.157680601,0.157680601,11.54923355,1.115492335,0.104500132
26m / y,P61979,Hnrnpk,Heterogeneous nuclear ribonucleoprotein K,HNRPK_MOUSE,36,0.107738607,0.107738607,-7.19583924,0.928041608,0.104500132
26m / y,Q80UX8,Abhd13,Alpha/beta hydrolase domain-containing protein 13,ABHDD_MOUSE,2,-0.340930641,0.340930641,26.65733602,1.26657336,0.104500132
26m / y,Q9DB34,Chmp2a,Charged multivesicular body protein 2a,CHM2A_MOUSE,6,-0.314010829,0.314010829,24.31589999,1.243159,0.104683757
26m / y,Q149F1,Rpusd2,RNA pseudouridylate synthase domain-containing protein 2,RUSD2_MOUSE,3,-0.581292808,0.581292808,49.61893928,1.496189393,0.105067293
26m / y,Q9ES00,Ube4b,Ubiquitin conjugation factor E4 B,UBE4B_MOUSE,4,-0.370240092,0.370240092,29.2567921,1.292567921,0.105067293
26m / y,Q3UTJ2,Sorbs2,Sorbin and SH3 domain-containing protein 2,SRBS2_MOUSE,6,-0.523442864,0.523442864,43.73813421,1.437381342,0.105074386
26m / y,Q9DBH0,Wwp2,NEDD4-like E3 ubiquitin-protein ligase WWP2,WWP2_MOUSE,6,0.278054357,0.278054357,-17.52975244,0.824702476,0.105202321
26m / y,Q8BI29,Sarg,Specifically androgen-regulated gene protein,SARG_MOUSE,13,-0.288480699,0.288480699,22.1353394,1.221353394,0.105530258
26m / y,P97825,Hn1,Hematological and neurological expressed 1 protein,HN1_MOUSE,5,-0.701486588,0.701486588,62.61795841,1.626179584,0.105729177
26m / y,Q61474,Msi1,RNA-binding protein Musashi homolog 1,MSI1H_MOUSE,9,-0.572537184,0.572537184,48.71366128,1.487136613,0.106210826
26m / y,Q8C163,Exog,"Nuclease EXOG, mitochondrial",EXOG_MOUSE,7,-0.218314484,0.218314484,16.33736102,1.16337361,0.106335141
26m / y,Q8CDG3,Vcpip1,Deubiquitinating protein VCIP135,VCIP1_MOUSE,10,0.400164664,0.400164664,-24.22282109,0.757771789,0.106460296
26m / y,P50516,Atp6v1a,V-type proton ATPase catalytic subunit A,VATA_MOUSE,27,0.125181183,0.125181183,-8.311111302,0.916888887,0.1065662
26m / y,Q99P58,Rab27b,Ras-related protein Rab-27B,RB27B_MOUSE,7,-0.161968261,0.161968261,11.88124871,1.118812487,0.106578046
26m / y,Q62177,Sema3b,Semaphorin-3B,SEM3B_MOUSE,1,-0.184171572,0.184171572,13.6164375,1.136164375,0.106591571
26m / y,Q80TS8,Sel1l3,Protein sel-1 homolog 3,SE1L3_MOUSE,8,-0.229076058,0.229076058,17.20840733,1.172084073,0.106891061
26m / y,Q99JT9,Adi1,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",MTND_MOUSE,5,0.203519121,0.203519121,-13.15703556,0.868429644,0.106922066
26m / y,Q99JR8,Smarcd2,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2,SMRD2_MOUSE,23,-0.138138071,0.138138071,10.04839243,1.100483924,0.107097822
26m / y,O88895,Hdac3,Histone deacetylase 3,HDAC3_MOUSE,6,-0.669014394,0.669014394,58.99863657,1.589986366,0.107190066
26m / y,P50136,Bckdha,"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",ODBA_MOUSE,19,0.226805091,0.226805091,-14.547482,0.85452518,0.107190066
26m / y,Q3U1J4,Ddb1,DNA damage-binding protein 1,DDB1_MOUSE,48,0.073955975,0.073955975,-4.997062697,0.950029373,0.107190066
26m / y,Q9JHE3,Asah2,Neutral ceramidase,ASAH2_MOUSE,16,0.390126944,0.390126944,-23.69375408,0.763062459,0.107190066
26m / y,Q3UKC1,Tax1bp1,Tax1-binding protein 1 homolog,TAXB1_MOUSE,6,0.843873918,0.843873918,-44.28544859,0.557145514,0.10734599
26m / y,Q9CXE7,Tmed5,Transmembrane emp24 domain-containing protein 5,TMED5_MOUSE,3,0.379254073,0.379254073,-23.11649958,0.768835004,0.107404169
26m / y,P47740,Aldh3a2,Fatty aldehyde dehydrogenase,AL3A2_MOUSE,27,0.117818296,0.117818296,-7.841975025,0.92158025,0.107468871
26m / y,Q91YQ5,Rpn1,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,RPN1_MOUSE,52,0.098055147,0.098055147,-6.570836685,0.934291633,0.107569955
26m / y,Q8JZQ9,Eif3b,Eukaryotic translation initiation factor 3 subunit B,EIF3B_MOUSE,43,0.108250715,0.108250715,-7.228775749,0.927712243,0.107640126
26m / y,Q9CQY5,Magt1,Magnesium transporter protein 1,MAGT1_MOUSE,10,-0.186062351,0.186062351,13.76543943,1.137654394,0.107697407
26m / y,P70297,Stam,Signal transducing adapter molecule 1,STAM1_MOUSE,3,-0.394934267,0.394934267,31.48828491,1.314882849,0.107746854
26m / y,Q9DCT1,Akr1e2,"1,5-anhydro-D-fructose reductase",AKCL2_MOUSE,7,0.163460568,0.163460568,-10.71192374,0.892880763,0.107761228
26m / y,P01867,Igh-3,Ig gamma-2B chain C region,IGG2B_MOUSE,4,3.31029582,3.31029582,-89.91904529,0.100809547,0.107779505
26m / y,Q8BJS4,Sun2,SUN domain-containing protein 2,SUN2_MOUSE,9,-0.228911027,0.228911027,17.19500059,1.171950006,0.108044102
26m / y,Q99N50,Sytl2,Synaptotagmin-like protein 2,SYTL2_MOUSE,8,0.310196996,0.310196996,-19.34683778,0.806531622,0.108240346
